scene_id,speaker,text,emotion
20127,Chandler,I can see it from right here. It’ll cost you one husband.,joy
20127,Monica,"Okay, I’m sorry. I think I can walk the rest of the way now. Just-just give me my boots.",sadness
20128,Phoebe,Come on more!,anger
20128,Monica,Oh God!,joy
20128,Phoebe,"Yeah, you like that don’t you?",neutral
20128,Monica,Oh yeah right there!,joy
20128,Phoebe,You want it there? You take it there baby!,joy
20128,Monica,Uh Phoebe?,sadness
20128,Phoebe,"Yeah, say my name. Say it!  And now I’m going to cover you back up, and umm we’re never doing this again.",joy
20129,Kate,Happy?! Is that what I’m supposed to be Vic? Happy?,anger
20129,Joey,"Well, why don’t you tell me what you’re supposed to be!",anger
20129,Joey,Huh?,neutral
20129,Joey,Because I sure as hell can’t figure it out!,anger
20129,Joey,I talk to you and it’s nothin’.,neutral
20129,Joey,"You look at me, and nothin’.",neutral
20129,Joey,Nothing.,neutral
20129,The Director,"You guys make me fly! High! Okay, we’re gonna pick it up here, tomorrow.",joy
20129,Kate,"Well, that was ah...",neutral
20130,Monica,What?! What are you doing?!,surprise
20130,Chandler,Do you know what just happened?,anger
20130,Monica,Yeah. We-we had sex and then we fell asleep.,neutral
20130,Chandler,No. We were in the middle of sex…and,neutral
20130,Monica,"Nooo! No, that’s not true. No, best time ever! Yeah, you rocked my world!",joy
20131,Joey,"Don't worry, Chandler, it's not a globe of the United States.",neutral
20131,Phoebe,Hey you guys I'm gonna go out and take a walk.,neutral
20131,Ross,"Phoebe, why is your bag moving?",surprise
20131,Phoebe,"Oh, it's not!",neutral
20131,Rachel,"Seriously, it's moving!",surprise
20131,Joey,What the hell is in there?,surprise
20131,Phoebe,It's just my knitting that's all!  Yes! I knit this. I'm very good.,neutral
20132,Joey,There will come a time in each of your careers when you’ll have a chance to screw over another soap opera actor.,neutral
20132,Joey,"I had such an opportunity in the recent, present.",neutral
20132,Joey,"And I’m ashamed to say that I took it, I advised a fellow actor to play a role, homosexually.",sadness
20132,Joey,"Yeah, we both auditioned for the part, and uh, as it turned out, they ah, they liked the stupid gay thing and cast him.",anger
20132,Joey,"And now, he’s got a two year contract opposite Susan Luchhi, the first lady of daytime television, and me, me I’m stuck here teaching a bunch of people, most of whom are too ugly to even be on TV.",sadness
20132,Joey,"I’m sorry, I’m sorry, I’m sorry.",sadness
20132,Joey,Thank you.,neutral
20133,Phoebe,Rach?,surprise
20133,Rachel,I’ll be out in a second.,neutral
20133,Phoebe,Oh.  It’s just so unexpected! I…I uh…Boy I’ll tell you it’s just such an honor to be nominated for a,joy
20133,Rachel,"Honey, we have to go. Our reservations are at 8:00.",neutral
20133,Phoebe,in Reservations at 8:00 by Neil Simon.  Thank-thank you Neil. Thank you for the words.,neutral
20133,Rachel,"Okay honey, you can finish this later we’re gonna be late. We gotta go.",neutral
20133,Phoebe,"Please, don’t play the music. Just uh one more.",joy
20134,Rachel,I can't believe you don't want to know.,surprise
20134,Rachel,"I mean, I couldn't not know, I mean, if, if the doctor knows, and Carol knows, and Susan knows....",joy
20134,Monica,And Monica knows...,neutral
20134,Ross,"Wha, heh, how could you know, I don't even know!",surprise
20134,Monica,"Carol called me to thank me for the lasagna, I asked, she told me.",neutral
20134,Joey,So what's it gonna be?,joy
20134,Ross,"Wait—oh—hey—huh, oh great now he knows, and I don't know!",anger
20134,Monica,"I'm sorry, I'm just excited about being an aunt!",joy
20134,Joey,Or an uncle...,neutral
20134,Chandler,Hey Phoebe!,joy
20134,Ross,Hi Pheebs!,joy
20134,Rachel,Pheebs!,joy
20134,Phoebe,Fine!,anger
20134,Monica,"Phoebe, what's the matter?",neutral
20134,Phoebe,"Nothing, I'm sorry, I'm just, I'm out of sorts.",sadness
20134,Rachel,"Oh, right, that's me!",surprise
20134,Joey,"Hey, Chandler, that table place closes at 7, come on.",neutral
20134,Chandler,Fine.,neutral
20134,Monica,"Phoebe, what is it?",neutral
20134,Phoebe,"All right, you know Paolo?",neutral
20134,Ross,"I'm familiar with his work, yes...",neutral
20134,Phoebe,"Well, he made a move on me.",anger
20134,Joey,"Whoa, store will be open tomorrow!",surprise
20134,Chandler,"More coffee over here, please!",joy
20135,Phoebe,Hey.,neutral
20135,Joey,"Hey. What, what are you doing here?",surprise
20135,Phoebe,"Well, I-I thought a lot about what you said, and um, I realilized duh, all right maybe I was a little judgmental.",sadness
20135,Phoebe,"Yeah,  oh, but oh...",neutral
20135,Joey,"Look now, Phoebe remember, hey, their just fulfilling their Christmas....",neutral
20135,Phoebe,Destiny.,neutral
20135,Joey,Sure.,neutral
20135,Phoebe,Yes.,neutral
20135,Joey,All right.,neutral
20135,Phoebe,Okay.  Yikes! That one doesn’t look very fulfilled.,surprise
20135,Joey,"Oh, that’s, that’s ah, one of the old ones, he’s just taking it to the back.",neutral
20135,Phoebe,"You keep the old ones in the back, that is so ageist.",anger
20135,Joey,Well we have to make room for the fresh ones.,neutral
20135,Phoebe,"So, what happens to the old guys?",sadness
20135,Joey,"Well, they go into the chipper.",neutral
20135,Phoebe,"Why, do I have a feeling that’s not as happy as it sounds?  No! Nooooo!!!",fear
20135,Joey,Hey! Hey!!,surprise
20136,Monica,Light still out?,neutral
20136,Rachel,Yeah.,neutral
20136,Monica,Oh. Maybe they're- napping.,neutral
20136,Rachel,"Oh please, they're having sex.",sadness
20136,Monica and Phoebe,Shut up!,anger
20136,Rachel,"So, whaddya think George is like?",neutral
20136,Monica,I think he's shy.,neutral
20136,Phoebe,Yeah?,surprise
20136,Monica,Yeah. I think you have to draw him out. And then- when you do- he's a preppy animal.,neutral
20137,Ross,"Hi! Hi, I’m Ross, you don’t know me, but I’m a big, big fan of yours. I mean,",joy
20137,Isabella,Aren’t you with that girl over there?,neutral
20137,Ross,"Well, yeah, kinda.",neutral
20137,Ross,"Um, but that’s okay, see we have an understanding, um, see we each have this list of five famous people,  so I’m allowed to sleep with you.",neutral
20137,Ross,"No, no, no, it’s flattery.",joy
20137,Ross,"Oh no, no, no, wait, wait, Isabella.",joy
20137,Ross,"Don’t, don’t just dismiss this so fast.",fear
20137,Ross,I mean this is a once in a lifetime opportunity...,neutral
20137,Isabella,"Yeah, for you. Is that the list?",neutral
20137,Ross,"Um, yeah.",neutral
20137,Isabella,May I see it?,neutral
20137,Ross,"Um, no.",fear
20137,Isabella,Come on!,joy
20137,Ross,"But, okay.",neutral
20137,Isabella,I’m not on the list!,surprise
20137,Ross,"Um, see, but that’s not the final draft.",neutral
20137,Isabella,It’s laminated!,anger
20137,Ross,"Yeah, um, okay see, you were, you were on the list but my friend, Chandler  brought up the very good point that you are international, so I bumped you for Wynona Rider, local.",neutral
20137,Isabella,Y'know it’s ironic...,neutral
20137,Isabella,...because I have a list of five goofy coffee house guys and yesterday I bumped you for that guy over there.,neutral
20137,Ross,We’re just gonna be friends.,neutral
20138,Phoebe,Get out of here you lurker!  Go on! Get!,anger
20138,Chandler,Hey Pheebs!,joy
20138,Phoebe,Ohh! You made up!,surprise
20138,Monica,"Yeah, I couldn't be mad at him for too long.",neutral
20138,Chandler,"Yeah, she couldn't live without the Chan Love.",joy
20138,Phoebe,"Ohh, get a room.",disgust
20138,Monica,We have one.,neutral
20138,Phoebe,I know. Use it.,disgust
20139,Rachel,"Oh Mon, listen I have to ask!",surprise
20139,Rachel,"Okay, Joey Tribbiani invited me back to his apartment, now does he do this with a lot of girls?",neutral
20139,Monica,"Yeah, a lot. A lot, a lot!",neutral
20139,Rachel,"Ohh! And I’m one of them!! Wow! Oh, I just cannot believe this! I mean, Joey Tribbiani!",surprise
20139,Monica,"Well, y’know it’s none of my business, but aren’t you married?",neutral
20139,Rachel,Yeah. Oh I just wish we could not be married for a little bit! Y’know I just wish we could be like on a break!,anger
20140,Rachel,Ross! I think she is trying to make something happen with you to get back at me!,anger
20140,Ross,So that’s the only reason she could be here huh?,neutral
20140,Ross,It couldn’t have anything to do with the fact that-that maybe I’m a good listener and I uh I put on a,neutral
20140,Rachel,"Ross, I am telling you that she is using you to get back at me!",anger
20140,Ross,"I think I can take care of myself, I’ll talk to you later.",neutral
20140,Ross,Good-bye.,neutral
20140,Ross,Whoa!,surprise
20140,Ross,"Uh, that was your sister actually.",neutral
20140,Ross,She-she thinks that you’re just using me.,neutral
20140,Jill,So?,neutral
20141,Phoebe,I’m sorry.,sadness
20141,Phoebe Sr,What are you doing here?!,surprise
20141,Phoebe,"I-I, came to fill your ice cube trays.",neutral
20141,Phoebe Sr,What?!,surprise
20141,Phoebe,"Umm, okay, okay, look.",neutral
20141,Phoebe,I took this picture from your fridge.,anger
20141,Phoebe,"Okay, because I know that this is my Father.",anger
20141,Phoebe,"Yeah, this is Frank Buffay and you are standing right there next to him.",anger
20141,Phoebe,"Now, look I deserve to know where I came from.",anger
20141,Phoebe,All right?,anger
20141,Phoebe,So if you can help me find my Father then you should!,anger
20141,Phoebe,"Otherwise, you’re just mean!",anger
20141,Phoebe,"So, just tell me the truth!",anger
20141,Phoebe Sr,"All right, the man in the picture is Chuck Magioni.",neutral
20141,Phoebe,My Father is Chuck Magioni?,surprise
20141,Phoebe Sr,"No, no, that’s just Chuck Magioni, I-I sold him a house last year!",neutral
20141,Phoebe Sr,"And I’m very sorry, but I don’t know where your Father is, and that’s the truth.",sadness
20141,Phoebe,Oh.,sadness
20141,Phoebe Sr,"But umm, you’re right.",neutral
20141,Phoebe Sr,I think that a person should know where they come from.,neutral
20141,Phoebe Sr,"Wh-which is why I ah,  ahh,  okay.",neutral
20141,Phoebe Sr,I’m your mother.,neutral
20141,Phoebe,Heh?,surprise
20141,Phoebe Sr,"Y'know I wanted to tell you yesterday, but I just, I kinda felt all floopy, and...",sadness
20142,A Student,What’s happening to your accent?,surprise
20142,Ross,Come again?,surprise
20142,Ross,What’s-what’s this nonsense?,fear
20142,Ross,"All right, I’m-I’m not English.",sadness
20142,Ross,I’m from Long Island.,neutral
20142,Ross,"I was really nervous and the accent just uh, just came out.",sadness
20142,Ross,I’m sorry.,sadness
20142,Ross,"So, if we could just get back to the lecture.",neutral
20142,Ross,"Umm, were there any questions?",neutral
20142,Ross,About paleontology.,neutral
20142,Ross,"All right, look I was just trying to make a good first impression.",anger
20142,Ross,"Obviously, I screwed up.",sadness
20142,Ross,But what you guys think of me is really important because I’m-I’m hoping to get a permanent job here.,neutral
20142,Ross,So if you just give me another chance to make a good impression,neutral
20142,Rachel,Ross!! Are you crazy?! I am,anger
20142,Ross,"Well, hello Rachel!",surprise
20143,Chandler,"Where you going, Joe?",neutral
20143,Joey,For a walk.,neutral
20143,Chandler,Oh. You mind if I join you?,neutral
20143,Joey,"Actually, that will be long. You know, I really need to organize    my thoughts.",neutral
20143,Chandler,Your thoughts? Plural?,surprise
20143,Joey,"Allright, fine, I only have one thought! It's about the hot nanny,    I gotta see her!",joy
20143,Chandler,"I'm afraid I can't let you do that, Joe.",neutral
20143,Joey,Now YOU'RE telling me I can't see her??,anger
20143,Joey,You guys are killing me!,sadness
20143,Joey,She's forbidden fruit!,sadness
20143,Joey,"It's like ... like she's the princess and I'm the stable    boy ... Why are you doing this, huh?",sadness
20143,Joey,Did Ross tell you not to let me go over    there?,neutral
20143,Chandler,"Yes, as a matter of fact he did, so I can't let you go.",neutral
20143,Joey,Huh. Interesting. Now there are obstacles. Hot nanny and me against    the world. This is the kind of stuff great novels are made of.,anger
20143,Chandler,Great novels?,surprise
20143,Joey,Fine ... mediocre porn,neutral
20144,Rachel,"Okay, I think we can get the evaluation back before they see it, but we’re gonna have to get into Mr. Zelner’s office.",neutral
20144,Rachel,"Now, he doesn’t get in until 10, so he’s no problem, but his assistant, Betty, she comes in early to eat her breakfast at her desk.",neutral
20144,Tag,That’s kinda sad.,sadness
20144,Rachel,"Yeah, well Betty is kinda sad. Which is why I believe I can lure her away with these chocolates.  Now, while I distract her,",neutral
20144,Tag,Got it!,joy
20144,Rachel,Let’s roll!,joy
20144,Mr. Zelner,"Hello Rachel, you uh, got a minute?",neutral
20144,Rachel,"Yeah, sure Mr. Zelner, for you anything—minute. Okay. Fine.  Abort the plan, abort the plan.",neutral
20144,Mr. Zelner,"Uh actually, I’d like to speak with both of you.",neutral
20144,Rachel,"Okay. Uh, well can we, can we get you anything Mr. Zelner? Maybe some chocolates?",neutral
20145,Phoebe,"Cassie, are you finding everything okay in there?",neutral
20145,Cassie,Yeah! Thank you so much for letting me stay here.,neutral
20145,Phoebe,Oh! No problem! I,joy
20145,Cassie,What?,surprise
20146,Hoshi,You are iron.,neutral
20146,Hoshi,You are steel!,joy
20146,Hoshi,"Let me ask you something, how come when I call your computer support line, I have to wait an hour and a half?",anger
20146,Pete,"I told you, we’re adding new operators all the time. Could we concentrate on my training?",neutral
20147,Rachel,"I mean why, of all people would you want to go out with Chip?!",surprise
20147,Monica,"Look, you and I went to different high schools...",neutral
20147,Rachel,"Okay, that doesn’t help me, because we went to the same high school.",neutral
20147,Monica,"You went to one where you were popular, and you got to ride off Chip’s motorcycle, and wear his letterman jacket.",neutral
20147,Monica,I went to one where I wore a band uniform they had to have specially made.,sadness
20147,Rachel,They had to have that specially made?!,surprise
20147,Monica,It was a project for one of the Home Ec classes.,neutral
20147,Rachel,"Oh my God, they told us that was for the mascot!",surprise
20147,Monica,"Back then, I thought that I would never, ever get the chance to go out with a Chip Matthews, and now he’s-he’s called me up and asked me out.",surprise
